6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.694211321803247853e-37,-2.119155606812690645e-28,4.861796597493343254e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.188607186239493412e-35,-1.218814750469751396e-24,-3.244792762595184264e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-4.286028074357703099e-37,-2.336864172173682077e-28,-9.396141963610102140e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-4.710476204486721131e-35,-1.470314059461204138e-24,-3.453426324644840287e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-4.296344769963693840e-37,-2.401727085288213696e-28,-1.192383842580804955e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-4.899871992044452331e-35,-1.488870040104265388e-24,-3.770945289640031262e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-4.260152257434866757e-37,-2.278999366253324527e-28,1.202872241353784070e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-4.937367277182058168e-35,-1.473617513109430278e-24,-4.242239198460361465e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.827615159814724730e-37,-2.063054952721391804e-28,-1.289018810432313138e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.308618386590607314e-35,-1.226344131987246496e-24,-1.227906192352810549e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,1.002404619262360352e-37,2.935719810577497596e-28,7.491887205188977994e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,1.374129937237214599e-35,1.507512598231674644e-24,4.435670214827058530e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,9.968622035762628351e-38,3.010668818810785170e-28,1.279694474532600778e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,1.191586225636571518e-35,1.376727545970309402e-24,4.458808524511698097e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-4.171228771589619661e-37,-2.304217252203887945e-28,-1.184959182348477944e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-4.984256185632924531e-35,-1.473526498282490403e-24,-4.471164017923826102e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.680388689543393566e-37,1.877264342846243935e-28,-1.199968370405955661e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.208355548730492941e-35,1.288164498723862070e-24,-3.164880394580084798e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.908108209890839435e-37,-2.313412123240878706e-28,-1.248531264028943351e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-1.710998608356554011e-35,-1.453781802862874241e-24,-3.907818607105239329e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.681107948019162208e-37,-2.312555565898112482e-28,-1.168501325194271704e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-1.858451402903377663e-35,-1.422250342227898331e-24,-3.436799218850700162e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-4.710053815014255402e-37,5.957539763766284862e-28,3.720385125562910418e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-5.596254819691989814e-35,2.577830396965586031e-24,-4.453271584286421268e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.809176538309507349e-37,-2.128757812032919306e-28,-7.022314669868259697e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.207937123251123093e-35,-1.262638931983173181e-24,-3.253038202338689413e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,1.131429904040269332e-37,2.919146220441073238e-28,3.661283420024719332e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,1.375772070702889679e-35,1.562792223380263352e-24,6.897578920647195443e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-4.129125694242147645e-37,-2.304156103928153650e-28,-1.317897652317773531e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-4.997738784412619616e-35,-1.475759467682331630e-24,-4.620417902713480187e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,9.577119423528160738e-38,3.169739558119990625e-28,2.489622830164553917e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,1.135705474168135841e-35,1.626908668389137834e-24,4.535551239817070930e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-2.055319434034878745e-37,-2.125831842964908998e-28,-1.255090026158273861e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.221596218374996817e-35,-1.231887950606300309e-24,-1.682604014651971366e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,5.806423007269363519e-37,1.636224099173973336e-28,-3.328430956637699848e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,6.954113802897412320e-35,1.071915242066983935e-24,1.040446282635404083e-18,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,1.244409088259010552e-37,3.151870780095965851e-28,2.165032698683593005e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,1.173539402697824270e-35,1.407363748085472617e-24,3.804723726941516993e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,1.285271399894230801e-37,3.377515139792804887e-28,2.906493910338268790e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,1.034850584343727917e-35,1.621963496589533616e-24,3.234869180183962160e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-2.114848162253677018e-37,2.080734989610866629e-28,-1.026071934088794039e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.345079087466808281e-35,1.332481126657368071e-24,-3.377399120569325822e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,3.004859227951506778e-37,-7.942071663760092479e-29,-6.671459537807481638e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,3.800648168725078499e-35,-2.524540279019964715e-25,4.493764143222423355e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.718890541941427948e-37,-2.303436287611438921e-28,-9.245704956389290780e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-1.677287519632508400e-35,-1.436995533053063178e-24,-4.604862771294420502e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,6.564628163620555277e-38,2.571224087092602501e-28,1.619339276832606056e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,9.144358817813698406e-36,1.804052117821947361e-24,1.972194518734016475e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.891726694531250885e-37,1.486885083873756583e-28,-1.216608528384977819e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.163741003739164329e-35,1.262166601516172100e-24,-3.386392900273250038e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-2.143615362375862615e-37,-2.425846950429233341e-28,9.115449229795328837e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-1.792494288604931894e-35,-1.433849358547815478e-24,-2.410673914160426647e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-4.730201123814931891e-37,5.888753249872550346e-28,-1.106212375079954849e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-5.566847371906648066e-35,2.558056415084863538e-24,-4.356109915560176946e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.683672212104999477e-37,-2.310363135397670663e-28,4.484563312616655409e-27,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-1.779817259318097688e-35,-1.448587942662899099e-24,-3.270219777637181489e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-2.100859392047892380e-37,1.902372210048734233e-28,-6.349134669719669438e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.248114578848393261e-35,1.201100287197334660e-24,-2.815370736382288323e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,2.578213395478298505e-37,-5.885839317866692459e-29,2.117881989340467366e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,3.681214958027908954e-35,-2.686680777326828429e-25,4.032575796548076922e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,8.260136527282382181e-38,2.515809786285234660e-28,8.563086358769247556e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,8.501349632589483441e-36,1.950959317618540726e-24,1.341144633271905810e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-1.596032988276336790e-37,-2.299763539207492462e-28,-2.600624187695301133e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-1.706396502055336677e-35,-1.442489259004635457e-24,-3.964834357270929567e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-2.553725872970038046e-37,2.030288625095045663e-28,1.111410475407295553e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.785772378767564658e-35,1.104127982701231342e-24,-1.607532204183955648e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,2.775570925947279990e-38,-2.363242190174495756e-28,-1.233184468155934330e-25,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,5.925943676927327276e-36,-1.398297665524606986e-24,-2.609610334491546957e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-2.253308109332192127e-37,-4.633279482172857329e-29,-2.409676707801062002e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.441451257135004259e-35,3.076447089835215099e-25,-4.235540586462330477e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
6.103515625000000000e-05,-2.384185791015625000e-07,-8.940696716308593750e-08,-2.204097421965910347e-37,-3.883558288246655124e-29,-6.923305230692036268e-26,-6.103515625000000000e-05,0.000000000000000000e+00,4.882812500000000000e-04,-2.465498668789899751e-35,2.815024502301760945e-25,-4.554643602330560500e-19,0.000000000000000000e+00,6.103515625000000000e-05,-1.024000000000000000e+03
