23,13,862.671197
23,14,12947532056.163086
24,0,326.007930
24,1,3.152327
24,2,0.433900
24,3,0.000000
24,4,0.000000
24,5,0.000000
24,6,923.876803
24,7,4.721508
24,8,2811.782008
24,9,0.000000
24,10,0.000000
24,11,0.000000
24,12,109204.366293
24,13,862.671197
24,14,12947532056.158943
25,0,326.007930
25,1,3.152327
25,2,0.433900
25,3,0.000000
25,4,0.000000
25,5,0.000000
25,6,923.876803
25,7,4.721508
25,8,2811.782008
25,9,0.000000
25,10,0.000000
25,11,0.000000
25,12,109204.366293
25,13,862.671197
25,14,12947532056.161768
26,0,326.007930
26,1,3.152327
26,2,0.433900
26,3,0.000000
26,4,0.000000
26,5,0.000000
26,6,923.876803
26,7,4.721508
26,8,2811.782008
26,9,0.000000
26,10,0.000000
26,11,0.000000
26,12,109204.366293
26,13,862.671197
26,14,12947532056.161188
27,0,326.007930
27,1,3.152327
27,2,0.433900
27,3,0.000000
27,4,0.000000
27,5,0.000000
27,6,923.876803
27,7,4.721508
27,8,2811.782008
27,9,0.000000
27,10,0.000000
27,11,0.000000
27,12,109204.366293
27,13,862.671197
27,14,12947532056.164579
28,0,326.007930
28,1,3.152327
28,2,0.433900
28,3,0.000000
28,4,0.000000
28,5,0.000000
28,6,923.876803
28,7,4.721508
28,8,2811.782008
28,9,0.000000
28,10,0.000000
28,11,0.000000
28,12,109204.366293
28,13,862.671197
28,14,12947532056.161339
29,0,326.007930
29,1,3.152327
29,2,0.433900
29,3,0.000000
29,4,0.000000
29,5,0.000000
29,6,923.876803
29,7,4.721508
29,8,2811.782008
29,9,0.000000
29,10,0.000000
29,11,0.000000
29,12,109204.366293
29,13,862.671197
29,14,12947532056.161568
30,0,326.007930
30,1,3.152327
30,2,0.433900
30,3,0.000000
30,4,0.000000
30,5,0.000000
30,6,923.876803
30,7,4.721508
30,8,2811.782008
30,9,0.000000
30,10,0.000000
30,11,0.000000
30,12,109204.366293
30,13,862.671197
30,14,12947532056.160635
31,0,326.007930
31,1,3.152327
31,2,0.433900
31,3,0.000000
31,4,0.000000
31,5,0.000000
31,6,923.876803
31,7,4.721508
31,8,2811.782008
31,9,0.000000
31,10,0.000000
31,11,0.000000
31,12,109204.366293
31,13,862.671197
31,14,12947532056.166954
32,0,326.007930
32,1,3.152327
32,2,0.433900
32,3,0.000000
32,4,0.000000
32,5,0.000000
32,6,923.876803
32,7,4.721508
32,8,2811.782008
32,9,0.000000
32,10,0.000000
32,11,0.000000
32,12,109204.366293
32,13,862.671197
32,14,12947532056.160412
33,0,326.007930
33,1,3.152327
33,2,0.433900
33,3,0.000000
33,4,0.000000
33,5,0.000000
33,6,923.876803
33,7,4.721508
33,8,2811.782008
33,9,0.000000
33,10,0.000000
33,11,0.000000
33,12,109204.366293
33,13,862.671197
33,14,12947532056.165010
34,0,326.007930
34,1,3.152327
34,2,0.433900
34,3,0.000000
34,4,0.000000
34,5,0.000000
34,6,923.876803
34,7,4.721508
34,8,2811.782008
34,9,0.000000
34,10,0.000000
34,11,0.000000
34,12,109204.366293
34,13,862.671197
34,14,12947532056.164532
35,0,326.007930
35,1,3.152327
35,2,0.433900
35,3,0.000000
35,4,0.000000
35,5,0.000000
35,6,923.876803
35,7,4.721508
35,8,2811.782008
35,9,0.000000
35,10,0.000000
35,11,0.000000
35,12,109204.366293
35,13,862.671197
35,14,12947532056.165085
36,0,326.007930
36,1,3.152327
36,2,0.433900
36,3,0.000000
36,4,0.000000
36,5,0.000000
36,6,923.876803
36,7,4.721508
36,8,2811.782008
36,9,0.000000
36,10,0.000000
36,11,0.000000
36,12,109204.366293
36,13,862.671197
36,14,12947532056.164421
37,0,326.007930
37,1,3.152327
37,2,0.433900
37,3,0.000000
37,4,0.000000
37,5,0.000000
37,6,923.876803
37,7,4.721508
37,8,2811.782008
37,9,0.000000
37,10,0.000000
37,11,0.000000
37,12,109204.366293
37,13,862.671197
37,14,12947532056.168512
38,0,326.007930
38,1,3.152327
38,2,0.433900
38,3,0.000000
38,4,0.000000
38,5,0.000000
38,6,923.876803
38,7,4.721508
38,8,2811.782008
38,9,0.000000
38,10,0.000000
38,11,0.000000
38,12,109204.366293
38,13,862.671197
38,14,12947532056.160311
39,0,326.007930
39,1,3.152327
39,2,0.433900
39,3,0.000000
39,4,0.000000
39,5,0.000000
39,6,923.876803
39,7,4.721508
39,8,2811.782008
39,9,0.000000
39,10,0.000000
39,11,0.000000
39,12,109204.366293
39,13,862.671197
39,14,12947532056.162909
40,0,326.007930
40,1,3.152327
40,2,0.433900
40,3,0.000000
40,4,0.000000
40,5,0.000000
40,6,923.876803
40,7,4.721508
40,8,2811.782008
40,9,0.000000
40,10,0.000000
40,11,0.000000
40,12,109204.366293
40,13,862.671197
40,14,12947532056.168245
41,0,326.007930
41,1,3.152327
41,2,0.433900
41,3,0.000000
41,4,0.000000
41,5,0.000000
41,6,923.876803
41,7,4.721508
41,8,2811.782008
41,9,0.000000
41,10,0.000000
41,11,0.000000
41,12,109204.366293
41,13,862.671197
41,14,12947532056.167358
42,0,326.007930
42,1,3.152327
42,2,0.433900
42,3,0.000000
42,4,0.000000
42,5,0.000000
42,6,923.876803
42,7,4.721508
42,8,2811.782008
42,9,0.000000
42,10,0.000000
42,11,0.000000
42,12,109204.366293
42,13,862.671197
42,14,12947532056.159969
43,0,326.007930
43,1,3.152327
43,2,0.433900
43,3,0.000000
43,4,0.000000
43,5,0.000000
43,6,923.876803
43,7,4.721508
43,8,2811.782008
43,9,0.000000
43,10,0.000000
43,11,0.000000
43,12,109204.366293
43,13,862.671197
43,14,12947532056.165859
44,0,326.007930
44,1,3.152327
44,2,0.433900
44,3,0.000000
44,4,0.000000
44,5,0.000000
44,6,923.876803
44,7,4.721508
44,8,2811.782008
44,9,0.000000
44,10,0.000000
44,11,0.000000
44,12,109204.366293
44,13,862.671197
44,14,12947532056.165810
45,0,326.007930
45,1,3.152327
45,2,0.433900
45,3,0.000000
45,4,0.000000
45,5,0.000000
45,6,923.876803
45,7,4.721508
45,8,2811.782008
45,9,0.000000
45,10,0.000000
45,11,0.000000
45,12,109204.366293
45,13,862.671197
45,14,12947532056.167870
46,0,326.007930
46,1,3.152327
46,2,0.433900
46,3,0.000000
46,4,0.000000
46,5,0.000000
46,6,923.876803
46,7,4.721508
46,8,2811.782008
46,9,0.000000
46,10,0.000000
46,11,0.000000
46,12,109204.366293
46,13,862.671197
46,14,12947532056.162987
47,0,326.007930
47,1,3.152327
47,2,0.433900
47,3,0.000000
47,4,0.000000
47,5,0.000000
47,6,923.876803
47,7,4.721508
47,8,2811.782008
47,9,0.000000
47,10,0.000000
47,11,0.000000
47,12,109204.366293
47,13,862.671197
47,14,12947532056.162731
48,0,326.007930
48,1,3.152327
48,2,0.433900
48,3,0.000000
48,4,0.000000
48,5,0.000000
48,6,923.876803
48,7,4.721508
48,8,2811.782008
48,9,0.000000
48,10,0.000000
48,11,0.000000
48,12,109204.366293
48,13,862.671197
48,14,12947532056.169975
49,0,326.007930
49,1,3.152327
49,2,0.433900
49,3,0.000000
49,4,0.000000
49,5,0.000000
49,6,923.876803
49,7,4.721508
49,8,2811.782008
49,9,0.000000
49,10,0.000000
49,11,0.000000
49,12,109204.366293
49,13,862.671197
49,14,12947532056.166245
50,0,326.007930
50,1,3.152327
50,2,0.433900
50,3,0.000000
50,4,0.000000
50,5,0.000000
50,6,923.876803
50,7,4.721508
50,8,2811.782008
50,9,0.000000
50,10,0.000000
50,11,0.000000
50,12,109204.366293
50,13,862.671197
50,14,12947532056.165617
51,0,326.007930
51,1,3.152327
51,2,0.433900
51,3,0.000000
51,4,0.000000
51,5,0.000000
51,6,923.876803
51,7,4.721508
51,8,2811.782008
51,9,0.000000
51,10,0.000000
51,11,0.000000
51,12,109204.366293
51,13,862.671197
51,14,12947532056.162086
52,0,326.007930
52,1,3.152327
52,2,0.433900
52,3,0.000000
52,4,0.000000
52,5,0.000000
52,6,923.876803
52,7,4.721508
52,8,2811.782008
52,9,0.000000
52,10,0.000000
52,11,0.000000
52,12,109204.366293
52,13,862.671197
52,14,12947532056.176313
53,0,326.007930
53,1,3.152327
53,2,0.433900
53,3,0.000000
53,4,0.000000
53,5,0.000000
53,6,923.876803
53,7,4.721508
53,8,2811.782008
53,9,0.000000
53,10,0.000000
53,11,0.000000
53,12,109204.366293
53,13,862.671197
53,14,12947532056.165268
54,0,326.007930
54,1,3.152327
54,2,0.433900
54,3,0.000000
54,4,0.000000
54,5,0.000000
54,6,923.876803
54,7,4.721508
54,8,2811.782008
54,9,0.000000
54,10,0.000000
54,11,0.000000
54,12,109204.366293
54,13,862.671197
54,14,12947532056.164881
55,0,326.007930
55,1,3.152327
55,2,0.433900
55,3,0.000000
55,4,0.000000
55,5,0.000000
55,6,923.876803
55,7,4.721508
55,8,2811.782008
55,9,0.000000
55,10,0.000000
55,11,0.000000
55,12,109204.366293
55,13,862.671197
55,14,12947532056.165066
56,0,326.007930
56,1,3.152327
56,2,0.433900
56,3,0.000000
56,4,0.000000
56,5,0.000000
56,6,923.876803
56,7,4.721508
56,8,2811.782008
56,9,0.000000
56,10,0.000000
56,11,0.000000
56,12,109204.366293
56,13,862.671197
56,14,12947532056.172318
57,0,326.007930
57,1,3.152327
57,2,0.433900
57,3,0.000000
57,4,0.000000
57,5,0.000000
57,6,923.876803
57,7,4.721508
57,8,2811.782008
57,9,0.000000
57,10,0.000000
57,11,0.000000
57,12,109204.366293
57,13,862.671197
57,14,12947532056.166216
58,0,326.007930
58,1,3.152327
58,2,0.433900
58,3,0.000000
58,4,0.000000
58,5,0.000000
58,6,923.876803
58,7,4.721508
58,8,2811.782008
58,9,0.000000
58,10,0.000000
58,11,0.000000
58,12,109204.366293
58,13,862.671197
58,14,12947532056.165661
59,0,326.007930
59,1,3.152327
59,2,0.433900
59,3,0.000000
59,4,0.000000
59,5,0.000000
59,6,923.876803
59,7,4.721508
59,8,2811.782008
59,9,0.000000
59,10,0.000000
59,11,0.000000
59,12,109204.366293
59,13,862.671197
59,14,12947532056.162594
60,0,326.007930
60,1,3.152327
60,2,0.433900
60,3,0.000000
60,4,0.000000
60,5,0.000000
60,6,923.876803
60,7,4.721508
60,8,2811.782008
60,9,0.000000
60,10,0.000000
60,11,0.000000
60,12,109204.366293
60,13,862.671197
60,14,12947532056.164322
61,0,326.007930
61,1,3.152327
61,2,0.433900
61,3,0.000000
61,4,0.000000
61,5,0.000000
61,6,923.876803
61,7,4.721508
61,8,2811.782008
61,9,0.000000
61,10,0.000000
61,11,0.000000
61,12,109204.366293
61,13,862.671197
61,14,12947532056.168251
62,0,326.007930
62,1,3.152327
62,2,0.433900
62,3,0.000000
62,4,0.000000
62,5,0.000000
62,6,923.876803
62,7,4.721508
62,8,2811.782008
62,9,0.000000
62,10,0.000000
62,11,0.000000
62,12,109204.366293
62,13,862.671197
62,14,12947532056.160105
63,0,326.007930
63,1,3.152327
63,2,0.433900
63,3,0.000000
63,4,0.000000
63,5,0.000000
63,6,923.876803
63,7,4.721508
63,8,2811.782008
63,9,0.000000
63,10,0.000000
63,11,0.000000
63,12,109204.366293
63,13,862.671197
63,14,12947532056.162819
64,0,326.007930
64,1,3.152327
64,2,0.433900
64,3,0.000000
64,4,0.000000
64,5,0.000000
64,6,923.876803
64,7,4.721508
64,8,2811.782008
64,9,0.000000
64,10,0.000000
64,11,0.000000
64,12,109204.366293
64,13,862.671197
64,14,12947532056.167198
65,0,326.007930
65,1,3.152327
65,2,0.433900
65,3,0.000000
65,4,0.000000
65,5,0.000000
65,6,923.876803
65,7,4.721508
65,8,2811.782008
65,9,0.000000
65,10,0.000000
65,11,0.000000
65,12,109204.366293
65,13,862.671197
65,14,12947532056.167652
66,0,326.007930
66,1,3.152327
66,2,0.433900
66,3,0.000000
66,4,0.000000
66,5,0.000000
66,6,923.876803
66,7,4.721508
66,8,2811.782008
66,9,0.000000
66,10,0.000000
66,11,0.000000
66,12,109204.366293
66,13,862.671197
66,14,12947532056.160660
67,0,326.007930
67,1,3.152327
67,2,0.433900
67,3,0.000000
67,4,0.000000
67,5,0.000000
67,6,923.876803
67,7,4.721508
67,8,2811.782008
67,9,0.000000
67,10,0.000000
67,11,0.000000
67,12,109204.366293
67,13,862.671197
67,14,12947532056.166325
68,0,326.007930
68,1,3.152327
68,2,0.433900
68,3,0.000000
68,4,0.000000
68,5,0.000000
68,6,923.876803
68,7,4.721508
68,8,2811.782008
68,9,0.000000
68,10,0.000000
68,11,0.000000
68,12,109204.366293
68,13,862.671197
68,14,12947532056.166590
69,0,326.007930
69,1,3.152327
69,2,0.433900
69,3,0.000000
69,4,0.000000
69,5,0.000000
69,6,923.876803
69,7,4.721508
69,8,2811.782008
69,9,0.000000
69,10,0.000000
69,11,0.000000
69,12,109204.366293
69,13,862.671197
69,14,12947532056.169739
70,0,326.007930
70,1,3.152327
70,2,0.433900
70,3,0.000000
70,4,0.000000
70,5,0.000000
70,6,923.876803
70,7,4.721508
70,8,2811.782008
70,9,0.000000
70,10,0.000000
70,11,0.000000
70,12,109204.366293
70,13,862.671197
70,14,12947532056.164547
71,0,326.007930
71,1,3.152327
71,2,0.433900
71,3,0.000000
71,4,0.000000
71,5,0.000000
71,6,923.876803
71,7,4.721508
71,8,2811.782008
71,9,0.000000
71,10,0.000000
71,11,0.000000
71,12,109204.366293
71,13,862.671197
71,14,12947532056.164223
72,0,326.007930
72,1,3.152327
72,2,0.433900
72,3,0.000000
72,4,0.000000
72,5,0.000000
72,6,923.876803
72,7,4.721508
72,8,2811.782008
72,9,0.000000
72,10,0.000000
72,11,0.000000
72,12,109204.366293
72,13,862.671197
72,14,12947532056.158092
73,0,326.007930
73,1,3.152327
73,2,0.433900
73,3,0.000000
73,4,0.000000
73,5,0.000000
73,6,923.876803
73,7,4.721508
73,8,2811.782008
73,9,0.000000
73,10,0.000000
73,11,0.000000
73,12,109204.366293
73,13,862.671197
73,14,12947532056.159550
74,0,326.007930
74,1,3.152327
74,2,0.433900
74,3,0.000000
74,4,0.000000
74,5,0.000000
74,6,923.876803
74,7,4.721508
74,8,2811.782008
74,9,0.000000
74,10,0.000000
74,11,0.000000
74,12,109204.366293
74,13,862.671197
74,14,12947532056.161530
75,0,326.007930
75,1,3.152327
75,2,0.433900
75,3,0.000000
75,4,0.000000
75,5,0.000000
75,6,923.876803
75,7,4.721508
75,8,2811.782008
75,9,0.000000
75,10,0.000000
75,11,0.000000
75,12,109204.366293
75,13,862.671197
75,14,12947532056.163546
76,0,326.007930
76,1,3.152327
76,2,0.433900
76,3,0.000000
76,4,0.000000
76,5,0.000000
76,6,923.876803
76,7,4.721508
76,8,2811.782008
76,9,0.000000
76,10,0.000000
76,11,0.000000
76,12,109204.366293
76,13,862.671197
76,14,12947532056.160501
77,0,326.007930
77,1,3.152327
77,2,0.433900
77,3,0.000000
77,4,0.000000
77,5,0.000000
77,6,923.876803
77,7,4.721508
77,8,2811.782008
77,9,0.000000
77,10,0.000000
77,11,0.000000
77,12,109204.366293
77,13,862.671197
77,14,12947532056.158978
78,0,326.007930
78,1,3.152327
78,2,0.433900
78,3,0.000000
78,4,0.000000
78,5,0.000000
78,6,923.876803
78,7,4.721508
78,8,2811.782008
78,9,0.000000
78,10,0.000000
78,11,0.000000
78,12,109204.366293
78,13,862.671197
78,14,12947532056.162218
79,0,326.007930
79,1,3.152327
79,2,0.433900
79,3,0.000000
79,4,0.000000
79,5,0.000000
79,6,923.876803
79,7,4.721508
79,8,2811.782008
79,9,0.000000
79,10,0.000000
79,11,0.000000
79,12,109204.366293
79,13,862.671197
79,14,12947532056.166763
80,0,326.007930
80,1,3.152327
80,2,0.433900
80,3,0.000000
80,4,0.000000
80,5,0.000000
80,6,923.876803
80,7,4.721508
80,8,2811.782008
80,9,0.000000
80,10,0.000000
80,11,0.000000
80,12,109204.366293
80,13,862.671197
80,14,12947532056.159542
81,0,326.007930
81,1,3.152327
81,2,0.433900
81,3,0.000000
81,4,0.000000
81,5,0.000000
81,6,923.876803
81,7,4.721508
81,8,2811.782008
81,9,0.000000
81,10,0.000000
81,11,0.000000
81,12,109204.366293
81,13,862.671197
81,14,12947532056.162748
82,0,326.007930
82,1,3.152327
82,2,0.433900
82,3,0.000000
82,4,0.000000
82,5,0.000000
82,6,923.876803
82,7,4.721508
82,8,2811.782008
82,9,0.000000
82,10,0.000000
82,11,0.000000
82,12,109204.366293
82,13,862.671197
82,14,12947532056.165382
83,0,326.007930
83,1,3.152327
83,2,0.433900
83,3,0.000000
83,4,0.000000
83,5,0.000000
83,6,923.876803
83,7,4.721508
83,8,2811.782008
83,9,0.000000
83,10,0.000000
83,11,0.000000
83,12,109204.366293
83,13,862.671197
83,14,12947532056.164806
84,0,326.007930
84,1,3.152327
84,2,0.433900
84,3,0.000000
84,4,0.000000
84,5,0.000000
84,6,923.876803
84,7,4.721508
84,8,2811.782008
84,9,0.000000
84,10,0.000000
84,11,0.000000
84,12,109204.366293
84,13,862.671197
84,14,12947532056.162102
85,0,326.007930
85,1,3.152327
85,2,0.433900
85,3,0.000000
85,4,0.000000
85,5,0.000000
85,6,923.876803
85,7,4.721508
85,8,2811.782008
85,9,0.000000
85,10,0.000000
85,11,0.000000
85,12,109204.366293
85,13,862.671197
85,14,12947532056.157684
86,0,326.007930
86,1,3.152327
86,2,0.433900
86,3,0.000000
86,4,0.000000
86,5,0.000000
86,6,923.876803
86,7,4.721508
86,8,2811.782008
86,9,0.000000
86,10,0.000000
86,11,0.000000
86,12,109204.366293
86,13,862.671197
86,14,12947532056.167240
87,0,326.007930
87,1,3.152327
87,2,0.433900
87,3,0.000000
87,4,0.000000
87,5,0.000000
87,6,923.876803
87,7,4.721508
87,8,2811.782008
87,9,0.000000
87,10,0.000000
87,11,0.000000
87,12,109204.366293
87,13,862.671197
87,14,12947532056.162590
88,0,326.007930
88,1,3.152327
88,2,0.433900
88,3,0.000000
88,4,0.000000
88,5,0.000000
88,6,923.876803
88,7,4.721508
88,8,2811.782008
88,9,0.000000
88,10,0.000000
88,11,0.000000
88,12,109204.366293
88,13,862.671197
88,14,12947532056.165981
89,0,326.007930
89,1,3.152327
89,2,0.433900
89,3,0.000000
89,4,0.000000
89,5,0.000000
89,6,923.876803
89,7,4.721508
89,8,2811.782008
89,9,0.000000
89,10,0.000000
89,11,0.000000
89,12,109204.366293
89,13,862.671197
89,14,12947532056.158596
90,0,326.007930
90,1,3.152327
90,2,0.433900
90,3,0.000000
90,4,0.000000
90,5,0.000000
90,6,923.876803
90,7,4.721508
90,8,2811.782008
90,9,0.000000
90,10,0.000000
90,11,0.000000
90,12,109204.366293
90,13,862.671197
90,14,12947532056.166912
91,0,326.007930
91,1,3.152327
91,2,0.433900
91,3,0.000000
91,4,0.000000
91,5,0.000000
91,6,923.876803
91,7,4.721508
91,8,2811.782008
91,9,0.000000
91,10,0.000000
91,11,0.000000
91,12,109204.366293
91,13,862.671197
91,14,12947532056.165703
92,0,326.007930
92,1,3.152327
92,2,0.433900
92,3,0.000000
92,4,0.000000
92,5,0.000000
92,6,923.876803
92,7,4.721508
92,8,2811.782008
92,9,0.000000
92,10,0.000000
92,11,0.000000
92,12,109204.366293
92,13,862.671197
92,14,12947532056.164505
93,0,326.007930
93,1,3.152327
93,2,0.433900
93,3,0.000000
93,4,0.000000
93,5,0.000000
93,6,923.876803
93,7,4.721508
93,8,2811.782008
93,9,0.000000
93,10,0.000000
93,11,0.000000
93,12,109204.366293
93,13,862.671197
93,14,12947532056.162899
94,0,326.007930
94,1,3.152327
94,2,0.433900
94,3,0.000000
94,4,0.000000
94,5,0.000000
94,6,923.876803
94,7,4.721508
94,8,2811.782008
94,9,0.000000
94,10,0.000000
94,11,0.000000
94,12,109204.366293
94,13,862.671197
94,14,12947532056.168415
95,0,326.007930
95,1,3.152327
95,2,0.433900
95,3,0.000000
95,4,0.000000
95,5,0.000000
95,6,923.876803
95,7,4.721508
95,8,2811.782008
95,9,0.000000
95,10,0.000000
95,11,0.000000
95,12,109204.366293
95,13,862.671197
95,14,12947532056.163891
96,0,326.007930
96,1,3.152327
96,2,0.433900
96,3,0.000000
96,4,0.000000
96,5,0.000000
96,6,923.876803
96,7,4.721508
96,8,2811.782008
96,9,0.000000
96,10,0.000000
96,11,0.000000
96,12,109204.366293
96,13,862.671197
96,14,12947532056.157997
97,0,326.007930
97,1,3.152327
97,2,0.433900
97,3,0.000000
97,4,0.000000
97,5,0.000000
97,6,923.876803
97,7,4.721508
97,8,2811.782008
97,9,0.000000
97,10,0.000000
97,11,0.000000
97,12,109204.366293
97,13,862.671197
97,14,12947532056.160286
98,0,326.007930
98,1,3.152327
98,2,0.433900
98,3,0.000000
98,4,0.000000
98,5,0.000000
98,6,923.876803
98,7,4.721508
98,8,2811.782008
98,9,0.000000
98,10,0.000000
98,11,0.000000
98,12,109204.366293
98,13,862.671197
98,14,12947532056.161301
99,0,326.007930
99,1,3.152327
99,2,0.433900
99,3,0.000000
99,4,0.000000
99,5,0.000000
99,6,923.876803
99,7,4.721508
99,8,2811.782008
99,9,0.000000
99,10,0.000000
99,11,0.000000
99,12,109204.366293
99,13,862.671197
99,14,12947532056.165327
