3.260079301558399152e+02
3.152326530473999355e+00
4.339002370747617743e-01
3.550421562985601228e-37
3.573941790430956870e-29
1.809943399167835535e-25
4.572701876291360784e-42
9.129311169004782789e-29
9.057145580322285246e-24
8.170840223760757203e-42
6.771713022749681101e-26
8.198478422657525801e-19
1.028847818451653822e-13
1.978160377679876847e+00
9.776127195778926762e+02
3.260079301542029953e+02
3.152326530478185784e+00
4.339002370747647164e-01
9.586045106891058976e-38
1.396855850243451793e-29
3.841495227148559582e-26
2.868154686145129963e-42
2.203290253297953187e-28
2.083183644752588958e-22
5.663696052606004431e-42
5.586089956474444958e-26
6.027090685512585802e-19
1.028847818451591470e-13
1.978160377679417437e+00
9.776127190237732520e+02
3.260079301527400730e+02
3.152326530471712740e+00
4.339002370747351844e-01
9.482881917847059706e-38
7.482264662625830562e-30
1.313798148653029971e-26
3.729132244748528406e-42
2.948083230046140130e-28
1.498223773182944721e-22
6.520926105894454698e-42
3.486050942099263776e-26
2.921078676768917209e-19
1.028847818451588189e-13
1.978160377676676962e+00
9.776127189599030771e+02
3.260079301554810627e+02
3.152326530478152922e+00
4.339002370747329640e-01
9.844806772126197446e-38
1.975502815534701644e-29
2.526635926244393729e-25
4.142625397889757549e-42
2.309878938448248476e-28
6.323117748643026822e-23
1.145349207371922019e-42
2.480362352161761834e-26
6.045060315689780372e-20
1.028847818451608383e-13
1.978160377677253390e+00
9.776127190126615005e+02
3.260079301558116640e+02
3.152326530477353117e+00
4.339002370747253590e-01
3.417017725647521573e-37
4.134948344121935325e-29
3.474492019913270081e-27
1.346617695765617544e-41
1.194349117480989333e-28
6.010576676158406490e-23
8.690800361725378771e-42
7.212807983701925097e-26
8.168052352387803311e-19
1.028847818451654074e-13
1.978160377680824755e+00
9.776127193795014136e+02
3.260079301548313992e+02
3.152326530471937449e+00
4.339002370745481119e-01
6.247037311085604800e-37
5.412269657290777161e-28
2.072952316335247531e-25
4.506464080920460925e-40
6.468247325170422598e-27
