3.260079301558399152e+02,3.152326530473999355e+00,4.339002370747617743e-01,3.550421562985601228e-37,3.573941790430956870e-29,1.809943399167835535e-25,9.238768043814256998e+02,4.721507689253075846e+00,2.811781992910883673e+03,4.006052371237814823e-35,3.282268585180047722e-25,1.722496942625101549e-19,1.092043664116583823e+05,8.626711846704753270e+02,1.294753200604575157e+10
3.260079301542029953e+02,3.152326530478185784e+00,4.339002370747647164e-01,9.586045106891058976e-38,1.396855850243451793e-29,3.841495227148559582e-26,9.238768043777598677e+02,4.721507689253136242e+00,2.811781992908263874e+03,1.484183253949955458e-35,7.672761061946387475e-26,1.513863616594739759e-19,1.092043664124064526e+05,8.626711846711953058e+02,1.294753200604607391e+10
3.260079301527400730e+02,3.152326530471712740e+00,4.339002370747351844e-01,9.482881917847059706e-38,7.482264662625830562e-30,1.313798148653029971e-26,9.238768043802390366e+02,4.721507689263081176e+00,2.811781992908458051e+03,1.294787601960945326e-35,5.817160091440604255e-26,1.196344776807551661e-19,1.092043664121248294e+05,8.626711846714242711e+02,1.294753200604845047e+10
3.260079301554810627e+02,3.152326530478152922e+00,4.339002370747329640e-01,9.844806772126197446e-38,1.975502815534701644e-29,2.526635926244393729e-25,9.238768043827183192e+02,4.721507689245642680e+00,2.811781992907896438e+03,1.257292320181406417e-35,7.342415390070481163e-26,7.250508410081785001e-20,1.092043664121184556e+05,8.626711846721009351e+02,1.294753200604754257e+10
3.260079301558116640e+02,3.152326530477353117e+00,4.339002370747253590e-01,3.417017725647521573e-37,4.134948344121935325e-29,3.474492019913270081e-27,9.238768043810011932e+02,4.721507689255794560e+00,2.811781992910270674e+03,3.886041170266183312e-35,3.206974723102190707e-25,3.739383631756702290e-19,1.092043664119254681e+05,8.626711846710046530e+02,1.294753200604349518e+10
3.260079301548313992e+02,3.152326530471937449e+00,4.339002370745481119e-01,6.247037311085604800e-37,5.412269657290777161e-28,2.072952316335247531e-25,9.238768043834386390e+02,4.721507689249917483e+00,2.811781992908780012e+03,7.568789216913263538e-35,3.054554195058296976e-24,9.402960099521088890e-19,1.092043664120609465e+05,8.626711846723289909e+02,1.294753200604037476e+10
3.260079301533684770e+02,3.152326530478384736e+00,4.339002370745270176e-01,6.241495147615267378e-37,5.487218510318308641e-28,2.603458185904747173e-25,9.238768043859180352e+02,4.721507689259873075e+00,2.811781992908760458e+03,7.386245870859924112e-35,2.923769229049824855e-24,9.426098244112918212e-19,1.092043664123298367e+05,8.626711846733717266e+02,1.294753200604205322e+10
3.260079301550873083e+02,3.152326530476110555e+00,4.339002370747164772e-01,1.073403987500397637e-37,1.723324286375899630e-29,1.388045290236684505e-26,9.238768043794812002e+02,4.721507689245012074e+00,2.811781992907694985e+03,1.210403172494504937e-35,7.351515193594414266e-26,4.961259515885287878e-20,1.092043664122929040e+05,8.626711846711618819e+02,1.294753200604830360e+10
3.260079301558116640e+02,3.152326530480956457e+00,4.339002370746317672e-01,3.564244021054804358e-37,4.353813893309432251e-28,1.237953247161568280e-26,9.238768043810011932e+02,4.721507689262090857e+00,2.811781992909440305e+03,3.986303931732216854e-35,2.835206056866871454e-24,1.802409324271717458e-19,1.092043664119254681e+05,8.626711846720880885e+02,1.294753200604481125e+10
3.260079301548313992e+02,3.152326530471898813e+00,4.339002370745527748e-01,3.336524631922300547e-37,1.631374661499953393e-29,7.523245504692282070e-27,9.238768043834386390e+02,4.721507689250397988e+00,2.811781992907990116e+03,4.483660778092307656e-35,9.325978345483664177e-26,1.059471354834050871e-19,1.092043664120609465e+05,8.626711846710361442e+02,1.294753200604188156e+10
3.260079301533684770e+02,3.152326530478344324e+00,4.339002370745422277e-01,3.563524894388027712e-37,1.639940565954934018e-29,1.552623322518362480e-26,9.238768043859180352e+02,4.721507689260337592e+00,2.811781992908011489e+03,4.336208086433627270e-35,1.247912772797301403e-25,1.530490621919554995e-19,1.092043664123298367e+05,8.626711846720180574e+02,1.294753200604417229e+10
3.260079301550906621e+02,3.152326530479861333e+00,4.339002370746041226e-01,5.345791550820929539e-38,8.434088954225889058e-28,1.695802199372830646e-25,9.238768043794909772e+02,4.721507689265784791e+00,2.811781992907013318e+03,5.984048966212121481e-36,4.124872214217181977e-24,5.140181562984989269e-20,1.092043664122939808e+05,8.626711846721459551e+02,1.294753200604780579e+10
3.260079301558257612e+02,3.152326530472719490e+00,4.339002370747745418e-01,3.435456358092481846e-37,3.477918335191009568e-29,6.215321986444842457e-26,9.238768043812133328e+02,4.721507689254176299e+00,2.811781992910609915e+03,3.986722484674361924e-35,2.844027231535024541e-25,1.714251681850469968e-19,1.092043664119295718e+05,8.626711846718384322e+02,1.294753200604472542e+10
3.260079301548454964e+02,3.152326530480224154e+00,4.339002370746677384e-01,6.376062833948463740e-37,5.395695783904528469e-28,4.985047347101019498e-25,9.238768043795651010e+02,4.721507689257435914e+00,2.811781992909678138e+03,7.570431631701824143e-35,3.109833840398708837e-24,1.186486918702368618e-18,1.092043664120650355e+05,8.626711846722969312e+02,1.294753200604093361e+10
3.260079301557597091e+02,3.152326530475869415e+00,4.339002370746908310e-01,1.115507275502437311e-37,1.723936369867723342e-29,5.865989720894865412e-28,9.238768043817158286e+02,4.721507689254174522e+00,2.811781992908526718e+03,1.196920963131515782e-35,7.128214720219130908e-26,3.468719860195180077e-20,1.092043664122354821e+05,8.626711846696792918e+02,1.294753200604926682e+10
3.260079301554686140e+02,3.152326530475916933e+00,4.339002370746216641e-01,6.202344917412846605e-37,5.646289377120321833e-28,3.813386287313947652e-25,9.238768043784250494e+02,4.721507689254007545e+00,2.811781992909422570e+03,7.330365177677359032e-35,3.173950298394924655e-24,9.502840682244123387e-19,1.092043664121149050e+05,8.626711846720955918e+02,1.294753200604275894e+10
